Date,Time,Booking_ID,Booking_Status,Customer_ID,Vehicle_Type,Pickup_Location,Drop_Location,V_TAT,C_TAT,Canceled_Rides_by_Customer,Canceled_Rides_by_Driver,Incomplete_Rides,Incomplete_Rides_Reason,Booking_Value,Payment_Method,Ride_Distance,Driver_Ratings,Customer_Rating
2024-07-06 13:00:00,13:00:00,CNR5243915973,Success,CID930207,eBike,HSR Layout,Varthur,277.0,102.0,,,No,,161,Cash,40,4.4,4.0
2024-07-06 13:00:00,13:00:00,CNR2211649484,Success,CID964609,Sedan,Whitefield,Jayanagar,27.0,136.0,,,No,,3988,Cash,50,4.0,3.6
2024-07-06 13:00:00,13:00:00,CNR5890453326,Canceled by Driver,CID293873,Auto,Indiranagar,Yeshwanthpur,,,,Personal & Car related issue,,,876,,7,,
2024-07-06 13:00:00,13:00:00,CNR1274094069,Success,CID807408,Auto,Chamarajpet,Tumkur Road,72.0,24.0,,,No,,502,UPI,50,3.9,5.0
2024-07-06 13:00:00,13:00:00,CNR4753009095,Success,CID964494,eBike,Ulsoor,HSR Layout,271.0,135.0,,,No,,565,Wallet,32,4.1,3.3
2024-07-06 13:01:00,13:01:00,CNR8063130183,Canceled by Customer,CID483207,Mini,Bannerghatta Road,Bannerghatta Road,,,Wrong address,,,,2101,,30,,
2024-07-06 13:01:00,13:01:00,CNR2100300312,Driver Not Found,CID506222,eBike,Jayanagar,Marathahalli,,,,,,,520,,38,,
2024-07-06 13:01:00,13:01:00,CNR6554118879,Canceled by Customer,CID729650,Prime SUV,Jayanagar,MG Road,,,Wrong address,,,,170,,35,,
2024-07-06 13:02:00,13:02:00,CNR9008825060,Success,CID611069,eBike,MG Road,Ulsoor,45.0,58.0,,,No,,1562,UPI,26,3.6,4.8
2024-07-06 13:03:00,13:03:00,CNR1547215905,Canceled by Driver,CID322010,eBike,Sahakar Nagar,Magadi Road,,,,Driver asked to cancel,,,626,,7,,
2024-07-06 13:03:00,13:03:00,CNR9584072321,Success,CID151781,Sedan,Koramangala,Yeshwanthpur,30.0,115.0,,,No,,916,Credit Card,25,4.0,5.0
2024-07-06 13:04:00,13:04:00,CNR6966509705,Driver Not Found,CID370894,Prime Sedan,Whitefield,Ulsoor,,,,,,,216,,30,,
2024-07-06 13:04:00,13:04:00,CNR3045465883,Success,CID376922,Bike,Yeshwanthpur,Magadi Road,23.0,144.0,,,No,,393,Cash,50,4.0,4.0
2024-07-06 13:04:00,13:04:00,CNR5726186245,Success,CID477894,Auto,Bannerghatta Road,Magadi Road,105.0,54.0,,,No,,434,Cash,46,3.3,4.3
2024-07-06 13:05:00,13:05:00,CNR3486859266,Success,CID583094,Bike,Richmond Town,Indiranagar,144.0,25.0,,,No,,281,Debit Card,26,4.6,4.2
2024-07-06 13:05:00,13:05:00,CNR3147031042,Success,CID731610,Uber Go,Tumkur Road,Richmond Town,233.0,46.0,,,No,,223,UPI,16,3.7,3.6
2024-07-06 13:06:00,13:06:00,CNR3847022456,Canceled by Driver,CID950296,Prime Sedan,Jayanagar,MG Road,,,,Personal & Car related issue,,,504,,5,,
2024-07-06 13:06:00,13:06:00,CNR2373310989,Success,CID267398,Sedan,Ulsoor,Electronic City,261.0,57.0,,,No,,448,Debit Card,41,4.3,3.6
2024-07-06 13:06:00,13:06:00,CNR7542835653,Success,CID179683,Uber Premier,RT Nagar,Bannerghatta Road,98.0,81.0,,,Yes,Vehicle breakdown,100,UPI,46,4.0,4.6
2024-07-06 13:08:00,13:08:00,CNR3313003031,Driver Not Found,CID762805,Uber Premier,Koramangala,Rajajinagar,,,,,,,732,,18,,
2024-07-06 13:08:00,13:08:00,CNR6919021657,Success,CID240507,Mini,RT Nagar,Yeshwanthpur,37.0,106.0,,,No,,696,Credit Card,24,4.0,3.1
2024-07-06 13:09:00,13:09:00,CNR9626234033,Success,CID817258,eBike,Richmond Town,Varthur,270.0,21.0,,,No,,492,UPI,24,3.6,3.9
2024-07-06 13:10:00,13:10:00,CNR7321843085,Canceled by Driver,CID274931,Auto,Varthur,Indiranagar,,,,Personal & Car related issue,,,242,,25,,
2024-07-06 13:10:00,13:10:00,CNR4735963307,Success,CID135550,Bike,Rajajinagar,Whitefield,279.0,66.0,,,No,,353,Credit Card,15,3.6,4.0
2024-07-06 13:10:00,13:10:00,CNR7261198620,Canceled by Driver,CID232278,Prime Sedan,BTM Layout,Tumkur Road,,,,The driver was not moving towards pickup,,,1304,,16,,
2024-07-06 13:10:00,13:10:00,CNR6356872918,Success,CID756909,Prime Plus,Rajajinagar,Whitefield,190.0,81.0,,,No,,527,Cash,38,4.2,4.4
2024-07-06 13:10:00,13:10:00,CNR4381399142,Success,CID804234,Bike,Rajajinagar,Indiranagar,196.0,82.0,,,No,,1321,Debit Card,6,4.9,4.0
2024-07-06 13:10:00,13:10:00,CNR8272433885,Canceled by Driver,CID668981,Sedan,Whitefield,Jayanagar,,,,Wrong Address,,,322,,19,,
2024-07-06 13:11:00,13:11:00,CNR6173596361,Canceled by Customer,CID458918,Prime Sedan,Rajajinagar,Vijayanagar,,,Change of plans,,,,662,,28,,
2024-07-06 13:12:00,13:12:00,CNR8345260187,Driver Not Found,CID549096,Prime SUV,JP Nagar,Magadi Road,,,,,,,902,,41,,
2024-07-06 13:12:00,13:12:00,CNR1764698050,Canceled by Driver,CID870989,Auto,Ulsoor,Jayanagar,,,,The driver was not moving towards pickup,,,756,,27,,
2024-07-06 13:13:00,13:13:00,CNR1332695427,Success,CID582111,Uber Go,JP Nagar,JP Nagar,127.0,98.0,,,No,,546,Cash,16,4.4,3.9
2024-07-06 13:13:00,13:13:00,CNR1643974339,Success,CID117946,Prime SUV,Magadi Road,HSR Layout,140.0,138.0,,,No,,1008,Credit Card,1,4.4,4.2
2024-07-06 13:13:00,13:13:00,CNR9550833576,Canceled by Customer,CID883897,Prime Plus,HSR Layout,Magadi Road,,,AC not working,,,,702,,8,,
2024-07-06 13:14:00,13:14:00,CNR4721849666,Success,CID515195,Sedan,Richmond Town,Indiranagar,84.0,97.0,,,No,,461,UPI,47,3.8,3.9
2024-07-06 13:15:00,13:15:00,CNR1833018659,Canceled by Driver,CID528071,Mini,Magadi Road,JP Nagar,,,,Driver asked to cancel,,,898,,28,,
2024-07-06 13:15:00,13:15:00,CNR7849241595,Success,CID384952,Mini,HSR Layout,Varthur,204.0,82.0,,,No,,196,Cash,2,4.1,4.4
2024-07-06 13:15:00,13:15:00,CNR5148010920,Driver Not Found,CID365949,Prime Sedan,RT Nagar,Magadi Road,,,,,,,435,,1,,
2024-07-06 13:16:00,13:16:00,CNR8777956078,Canceled by Customer,CID321342,eBike,MG Road,HSR Layout,,,Wrong address,,,,1339,,49,,
2024-07-06 13:16:00,13:16:00,CNR7923193033,Canceled by Customer,CID537560,Prime Plus,Whitefield,Yeshwanthpur,,,Driver is not moving,,,,483,,23,,
2024-07-06 13:16:00,13:16:00,CNR9851004522,Success,CID706672,Mini,BTM Layout,Ulsoor,188.0,76.0,,,No,,1152,UPI,39,3.7,3.8
2024-07-06 13:16:00,13:16:00,CNR9826966108,Success,CID136227,Prime Plus,Magadi Road,BTM Layout,205.0,77.0,,,No,,573,Cash,8,5.0,3.9
2024-07-06 13:16:00,13:16:00,CNR2301462143,Success,CID196081,Uber Go,Rajajinagar,Varthur,76.0,139.0,,,Yes,Other,100,Cash,11,3.3,3.7
2024-07-06 13:16:00,13:16:00,CNR8520616933,Canceled by Customer,CID970824,Sedan,Tumkur Road,Richmond Town,,,Long wait time,,,,173,,7,,
2024-07-06 13:17:00,13:17:00,CNR7395181201,Driver Not Found,CID716965,eBike,Tumkur Road,Sahakar Nagar,,,,,,,759,,9,,
2024-07-06 13:17:00,13:17:00,CNR1348805433,Success,CID155064,Bike,Jayanagar,Rajajinagar,71.0,140.0,,,No,,301,Cash,4,4.4,4.5
2024-07-06 13:18:00,13:18:00,CNR6335653495,Success,CID914023,Auto,Bannerghatta Road,MG Road,95.0,62.0,,,No,,199,UPI,28,3.4,3.9
2024-07-06 13:18:00,13:18:00,CNR4204452199,Success,CID230239,Uber Go,Richmond Town,Tumkur Road,224.0,91.0,,,Yes,Technical issue,506,Cash,22,4.1,4.5
2024-07-06 13:18:00,13:18:00,CNR3562817960,Canceled by Customer,CID540235,Sedan,Hennur,Indiranagar,,,Change of plans,,,,455,,30,,
2024-07-06 13:18:00,13:18:00,CNR9704950354,Canceled by Customer,CID690255,Uber Go,Whitefield,HSR Layout,,,AC not working,,,,273,,8,,
2024-07-06 13:18:00,13:18:00,CNR4042180356,Driver Not Found,CID626770,Sedan,Varthur,Koramangala,,,,,,,118,,13,,
2024-07-06 13:19:00,13:19:00,CNR3647386087,Success,CID867136,Prime Plus,Koramangala,Bannerghatta Road,195.0,55.0,,,No,,283,Cash,31,4.4,4.8
2024-07-06 13:20:00,13:20:00,CNR5917988677,Success,CID197578,Bike,Yeshwanthpur,MG Road,257.0,25.0,,,No,,406,Cash,49,4.2,3.7
2024-07-06 13:20:00,13:20:00,CNR9696737514,Success,CID433293,Prime SUV,JP Nagar,Varthur,68.0,96.0,,,No,,427,Debit Card,17,4.4,3.6
2024-07-06 13:20:00,13:20:00,CNR4609008526,Canceled by Driver,CID343546,Prime SUV,Jayanagar,Indiranagar,,,,Vehicle breakdown,,,2389,,8,,
2024-07-06 13:20:00,13:20:00,CNR6888394177,Success,CID938342,Mini,JP Nagar,Jayanagar,28.0,90.0,,,No,,170,Credit Card,9,3.8,4.7
2024-07-06 13:21:00,13:21:00,CNR5043844637,Success,CID381060,Uber Go,Electronic City,Electronic City,142.0,83.0,,,No,,1300,Debit Card,11,4.3,5.0
2024-07-06 13:21:00,13:21:00,CNR3014578009,Canceled by Customer,CID685981,Uber Go,Varthur,MG Road,,,Wrong address,,,,1223,,0,,
2024-07-06 13:21:00,13:21:00,CNR8742905276,Canceled by Customer,CID185940,Prime SUV,Ulsoor,BTM Layout,,,Long wait time,,,,332,,16,,
2024-07-06 13:22:00,13:22:00,CNR8714270271,Success,CID490792,Uber Premier,Sahakar Nagar,Tumkur Road,202.0,13.0,,,No,,257,Credit Card,40,3.5,4.7
2024-07-06 13:23:00,13:23:00,CNR2822747623,Canceled by Customer,CID130756,Auto,MG Road,Jayanagar,,,Driver is not moving,,,,298,,6,,
2024-07-06 13:23:00,13:23:00,CNR9571474620,Success,CID134383,Prime Sedan,Vijayanagar,Electronic City,173.0,111.0,,,No,,2644,Cash,13,4.1,4.1
2024-07-06 13:23:00,13:23:00,CNR8533809507,Success,CID823942,Prime Sedan,Marathahalli,Vijayanagar,208.0,16.0,,,No,,482,UPI,11,4.4,3.8
2024-07-06 13:24:00,13:24:00,CNR6361804180,Driver Not Found,CID842512,Bike,Indiranagar,Hennur,,,,,,,583,,15,,
2024-07-06 13:25:00,13:25:00,CNR3927549132,Success,CID304420,Uber Go,Chamarajpet,JP Nagar,271.0,59.0,,,No,,640,Debit Card,3,4.1,4.3
2024-07-06 13:25:00,13:25:00,CNR2408679466,Canceled by Customer,CID440331,Prime SUV,Chamarajpet,Rajajinagar,,,Long wait time,,,,2670,,33,,
2024-07-06 13:25:00,13:25:00,CNR8803031845,Driver Not Found,CID985548,Auto,Bannerghatta Road,Koramangala,,,,,,,785,,47,,
2024-07-06 13:25:00,13:25:00,CNR6784271951,Success,CID359621,Auto,RT Nagar,Vijayanagar,255.0,110.0,,,Yes,Technical issue,1072,Debit Card,19,4.7,4.0
2024-07-06 13:26:00,13:26:00,CNR6700509909,Success,CID619587,Uber Go,Bannerghatta Road,Varthur,162.0,138.0,,,No,,474,UPI,19,3.7,4.0
2024-07-06 13:26:00,13:26:00,CNR3115227094,Success,CID249596,Mini,Sahakar Nagar,MG Road,255.0,87.0,,,No,,308,UPI,0,4.1,3.7
2024-07-06 13:26:00,13:26:00,CNR9725039913,Success,CID913051,Prime Sedan,Varthur,Whitefield,40.0,25.0,,,No,,336,UPI,49,4.7,3.6
2024-07-06 13:27:00,13:27:00,CNR1496207045,Canceled by Customer,CID800956,Sedan,MG Road,Hennur,,,Long wait time,,,,1172,,24,,
2024-07-06 13:28:00,13:28:00,CNR3994825875,Canceled by Customer,CID407701,Prime SUV,Rajajinagar,Tumkur Road,,,Long wait time,,,,298,,13,,
2024-07-06 13:28:00,13:28:00,CNR5080330383,Success,CID612751,Mini,Koramangala,JP Nagar,210.0,88.0,,,No,,1334,UPI,1,3.4,4.6
2024-07-06 13:29:00,13:29:00,CNR5115161491,Success,CID190023,Prime Sedan,Indiranagar,Richmond Town,65.0,10.0,,,No,,454,Cash,49,4.3,3.7
2024-07-06 13:29:00,13:29:00,CNR7385172553,Success,CID612379,eBike,Marathahalli,Bannerghatta Road,232.0,55.0,,,Yes,Vehicle breakdown,391,Cash,17,4.2,3.7
2024-07-06 13:29:00,13:29:00,CNR7731619351,Success,CID774562,Sedan,JP Nagar,MG Road,42.0,38.0,,,No,,498,Credit Card,4,5.0,4.7
2024-07-06 13:30:00,13:30:00,CNR6173990095,Canceled by Driver,CID726852,Bike,JP Nagar,RT Nagar,,,,Driver asked to cancel,,,262,,41,,
2024-07-06 13:30:00,13:30:00,CNR3473771850,Success,CID215775,eBike,Yeshwanthpur,Whitefield,42.0,10.0,,,No,,1006,UPI,40,4.3,3.8
2024-07-06 13:30:00,13:30:00,CNR2209319669,Canceled by Customer,CID121516,Auto,Chamarajpet,Electronic City,,,AC not working,,,,643,,24,,
2024-07-06 13:30:00,13:30:00,CNR4926763373,Canceled by Customer,CID392776,Prime SUV,Varthur,JP Nagar,,,Wrong address,,,,395,,39,,
2024-07-06 13:31:00,13:31:00,CNR4408150080,Canceled by Driver,CID346601,Mini,Tumkur Road,Tumkur Road,,,,Vehicle breakdown,,,482,,27,,
2024-07-06 13:31:00,13:31:00,CNR3014314301,Canceled by Driver,CID596348,Uber Premier,Electronic City,Electronic City,,,,Personal & Car related issue,,,1392,,50,,
2024-07-06 13:32:00,13:32:00,CNR2762830932,Canceled by Driver,CID415093,Mini,Sahakar Nagar,Bannerghatta Road,,,,Vehicle breakdown,,,904,,29,,
2024-07-06 13:32:00,13:32:00,CNR8883084295,Canceled by Driver,CID421983,Prime SUV,Richmond Town,HSR Layout,,,,Personal & Car related issue,,,571,,25,,
2024-07-06 13:32:00,13:32:00,CNR2500742086,Canceled by Driver,CID131155,Uber Go,JP Nagar,Sahakar Nagar,,,,Vehicle breakdown,,,977,,4,,
2024-07-06 13:33:00,13:33:00,CNR8982691532,Success,CID762376,eBike,Yeshwanthpur,Ulsoor,20.0,35.0,,,No,,561,Debit Card,5,4.4,4.3
2024-07-06 13:33:00,13:33:00,CNR3060119074,Success,CID866640,Mini,Marathahalli,Electronic City,213.0,138.0,,,No,,384,Credit Card,19,3.9,4.5
2024-07-06 13:34:00,13:34:00,CNR8048521822,Success,CID351741,Uber Go,Indiranagar,Marathahalli,263.0,75.0,,,No,,742,Debit Card,31,4.8,4.5
2024-07-06 13:34:00,13:34:00,CNR9685519931,Canceled by Driver,CID860313,Prime Sedan,Indiranagar,Yeshwanthpur,,,,Personal & Car related issue,,,421,,32,,
2024-07-06 13:34:00,13:34:00,CNR9247936108,Success,CID601310,Mini,Sahakar Nagar,Hennur,33.0,74.0,,,No,,739,Cash,16,5.0,4.0
2024-07-06 13:35:00,13:35:00,CNR3583525319,Success,CID215025,Auto,Sahakar Nagar,Tumkur Road,230.0,22.0,,,No,,331,Credit Card,13,4.0,4.1
2024-07-06 13:36:00,13:36:00,CNR1192339934,Success,CID361225,eBike,Sahakar Nagar,BTM Layout,28.0,30.0,,,No,,529,UPI,43,3.7,4.4
2024-07-06 13:36:00,13:36:00,CNR5645723758,Canceled by Driver,CID329772,Prime SUV,Jayanagar,Vijayanagar,,,,Wrong Address,,,432,,32,,
2024-07-06 13:36:00,13:36:00,CNR3369828283,Success,CID566939,Sedan,Varthur,Electronic City,238.0,97.0,,,No,,780,UPI,25,3.8,3.4
2024-07-06 13:36:00,13:36:00,CNR8433148130,Success,CID241331,Prime Sedan,RT Nagar,Magadi Road,94.0,53.0,,,No,,554,Credit Card,34,4.2,5.0
2024-07-06 13:37:00,13:37:00,CNR4223195638,Driver Not Found,CID813716,Bike,Varthur,JP Nagar,,,,,,,599,,45,,
2024-07-06 13:37:00,13:37:00,CNR7803100175,Success,CID246796,Auto,Rajajinagar,Koramangala,262.0,139.0,,,No,,552,Debit Card,37,4.2,4.2
2024-07-06 13:38:00,13:38:00,CNR6987487157,Success,CID842678,Sedan,BTM Layout,RT Nagar,144.0,17.0,,,Yes,Customer demand,2148,Cash,22,3.8,4.8
2024-07-06 13:38:00,13:38:00,CNR2697375498,Driver Not Found,CID922517,Sedan,Hennur,Whitefield,,,,,,,245,,10,,
2024-07-06 13:39:00,13:39:00,CNR1793324071,Canceled by Driver,CID320488,eBike,Magadi Road,Jayanagar,,,,Wrong Address,,,618,,41,,
2024-07-06 13:40:00,13:40:00,CNR3068812661,Canceled by Driver,CID788314,Prime SUV,Electronic City,Whitefield,,,,Personal & Car related issue,,,955,,35,,
2024-07-06 13:40:00,13:40:00,CNR4605152254,Success,CID169943,Prime Sedan,Magadi Road,Chamarajpet,194.0,48.0,,,No,,110,Cash,7,3.9,3.4
2024-07-06 13:41:00,13:41:00,CNR6372339413,Canceled by Customer,CID263433,Mini,Indiranagar,Richmond Town,,,Long wait time,,,,366,,24,,
2024-07-06 13:41:00,13:41:00,CNR8286382287,Driver Not Found,CID214217,Prime Sedan,Koramangala,Tumkur Road,,,,,,,324,,44,,
2024-07-06 13:42:00,13:42:00,CNR8600443248,Canceled by Driver,CID756784,Bike,Indiranagar,Magadi Road,,,,Personal & Car related issue,,,588,,6,,
2024-07-06 13:43:00,13:43:00,CNR3975327832,Success,CID712036,Uber Go,Whitefield,Whitefield,191.0,33.0,,,No,,979,Cash,46,4.3,3.4
2024-07-06 13:43:00,13:43:00,CNR7056938828,Success,CID353400,Mini,Hennur,Varthur,84.0,73.0,,,No,,455,UPI,4,4.4,4.7
2024-07-06 13:44:00,13:44:00,CNR6301940618,Success,CID632419,Prime Plus,Whitefield,MG Road,203.0,141.0,,,No,,1304,Cash,42,4.1,4.8
2024-07-06 13:44:00,13:44:00,CNR6183808463,Canceled by Driver,CID200567,Sedan,Whitefield,Marathahalli,,,,The driver was not moving towards pickup,,,815,,10,,
2024-07-06 13:44:00,13:44:00,CNR9934716198,Canceled by Driver,CID414714,Prime Plus,Rajajinagar,Rajajinagar,,,,Personal & Car related issue,,,1814,,27,,
2024-07-06 13:45:00,13:45:00,CNR1070793032,Canceled by Driver,CID642359,Prime Plus,Yeshwanthpur,Richmond Town,,,,Wrong Address,,,893,,45,,
2024-07-06 13:46:00,13:46:00,CNR4172599232,Success,CID943321,Uber Go,Tumkur Road,Electronic City,30.0,44.0,,,No,,1384,Cash,48,4.0,3.3
2024-07-06 13:46:00,13:46:00,CNR1256984419,Canceled by Customer,CID266354,eBike,Electronic City,Yeshwanthpur,,,AC not working,,,,662,,24,,
2024-07-06 13:46:00,13:46:00,CNR3898147903,Canceled by Driver,CID783439,Auto,Jayanagar,Sahakar Nagar,,,,Personal & Car related issue,,,1040,,10,,
2024-07-06 13:47:00,13:47:00,CNR9014704333,Success,CID609404,Prime SUV,Electronic City,JP Nagar,142.0,144.0,,,No,,210,UPI,5,5.0,4.1
2024-07-06 13:48:00,13:48:00,CNR8262524410,Success,CID783180,Uber Premier,Vijayanagar,Marathahalli,100.0,32.0,,,No,,371,UPI,13,4.1,4.9
2024-07-06 13:48:00,13:48:00,CNR1996784346,Success,CID536885,Prime Plus,Chamarajpet,Yeshwanthpur,79.0,147.0,,,No,,309,UPI,30,4.4,3.9
2024-07-06 13:49:00,13:49:00,CNR6181867068,Canceled by Driver,CID794509,Prime Plus,Chamarajpet,Indiranagar,,,,Wrong Address,,,580,,18,,
2024-07-06 13:49:00,13:49:00,CNR8329151141,Success,CID760336,Uber Premier,Chamarajpet,Marathahalli,148.0,38.0,,,No,,1121,Credit Card,46,3.7,4.1
2024-07-06 13:49:00,13:49:00,CNR4738722394,Success,CID593783,Prime Sedan,Whitefield,Varthur,116.0,60.0,,,No,,344,Cash,49,4.0,4.4
2024-07-06 13:50:00,13:50:00,CNR1918161432,Success,CID991869,Mini,Marathahalli,Indiranagar,37.0,59.0,,,No,,423,Debit Card,25,4.0,3.3
2024-07-06 13:50:00,13:50:00,CNR8221949711,Canceled by Driver,CID397779,Bike,Hennur,HSR Layout,,,,Personal & Car related issue,,,468,,35,,
2024-07-06 13:50:00,13:50:00,CNR5591679596,Canceled by Driver,CID297775,Uber Premier,MG Road,Varthur,,,,Personal & Car related issue,,,330,,12,,
2024-07-06 13:51:00,13:51:00,CNR9115053664,Canceled by Driver,CID139966,Prime Plus,Sahakar Nagar,Hennur,,,,Vehicle breakdown,,,471,,10,,
2024-07-06 13:51:00,13:51:00,CNR7665316799,Canceled by Customer,CID234174,Mini,Richmond Town,Rajajinagar,,,Wrong address,,,,365,,39,,
2024-07-06 13:53:00,13:53:00,CNR3071816531,Success,CID990725,Prime Sedan,Tumkur Road,Bannerghatta Road,249.0,55.0,,,No,,1022,UPI,29,4.2,4.2
2024-07-06 13:54:00,13:54:00,CNR9047064934,Driver Not Found,CID467620,Mini,Hennur,Vijayanagar,,,,,,,1116,,40,,
2024-07-06 13:54:00,13:54:00,CNR2589858523,Canceled by Driver,CID122267,Auto,Hennur,Varthur,,,,Driver asked to cancel,,,872,,49,,
2024-07-06 13:55:00,13:55:00,CNR5770496033,Canceled by Customer,CID265027,Bike,JP Nagar,Indiranagar,,,Long wait time,,,,444,,46,,
2024-07-06 13:56:00,13:56:00,CNR7965883702,Canceled by Customer,CID304503,Prime Sedan,Sahakar Nagar,Jayanagar,,,Change of plans,,,,238,,45,,
2024-07-06 13:57:00,13:57:00,CNR2558476782,Success,CID405913,Sedan,Sahakar Nagar,JP Nagar,85.0,33.0,,,No,,654,UPI,30,4.1,4.1
2024-07-06 14:00:00,14:00:00,CNR3057287897,Canceled by Customer,CID415685,Sedan,BTM Layout,Ulsoor,,,Driver is not moving,,,,479,,24,,
2024-07-06 14:00:00,14:00:00,CNR2601907129,Success,CID354019,Mini,Tumkur Road,Yeshwanthpur,22.0,41.0,,,No,,371,Credit Card,16,4.7,3.2
2024-07-06 14:01:00,14:01:00,CNR9008471219,Success,CID881548,Mini,Sahakar Nagar,Koramangala,113.0,124.0,,,No,,457,UPI,38,4.1,3.6
2024-07-06 14:03:00,14:03:00,CNR6668322521,Success,CID234694,Sedan,Yeshwanthpur,Yeshwanthpur,91.0,20.0,,,No,,184,Wallet,23,4.6,4.1
2024-07-06 14:03:00,14:03:00,CNR9471893997,Canceled by Customer,CID562747,Auto,BTM Layout,Vijayanagar,,,Long wait time,,,,646,,1,,
2024-07-06 14:04:00,14:04:00,CNR3275555092,Canceled by Driver,CID120695,eBike,Electronic City,Jayanagar,,,,Driver asked to cancel,,,736,,4,,
2024-07-06 14:04:00,14:04:00,CNR1525849065,Success,CID606885,Prime Sedan,Tumkur Road,Hennur,259.0,58.0,,,No,,1051,Cash,42,4.9,4.3
2024-07-06 14:04:00,14:04:00,CNR4486702821,Success,CID696100,Prime Sedan,BTM Layout,Rajajinagar,29.0,108.0,,,No,,531,UPI,16,5.0,4.4
2024-07-06 14:06:00,14:06:00,CNR6412022505,Success,CID406423,Bike,BTM Layout,Koramangala,166.0,106.0,,,No,,534,Cash,3,3.6,3.8
2024-07-06 14:06:00,14:06:00,CNR3602038719,Success,CID280867,Prime Sedan,HSR Layout,Marathahalli,165.0,150.0,,,No,,415,Cash,48,4.2,3.5
2024-07-06 14:07:00,14:07:00,CNR4147374927,Success,CID788968,Uber Go,Hennur,Whitefield,74.0,22.0,,,No,,618,Cash,49,3.4,3.9
2024-07-06 14:07:00,14:07:00,CNR4555710630,Success,CID827625,Bike,Tumkur Road,Koramangala,231.0,30.0,,,No,,735,UPI,35,3.8,4.7
2024-07-06 14:07:00,14:07:00,CNR3096177870,Success,CID848049,eBike,Sahakar Nagar,MG Road,246.0,125.0,,,No,,2384,UPI,40,4.3,4.0
2024-07-06 14:07:00,14:07:00,CNR8532731264,Success,CID849780,eBike,Rajajinagar,Vijayanagar,278.0,40.0,,,No,,689,Debit Card,28,4.6,4.1
2024-07-06 14:07:00,14:07:00,CNR1502950751,Success,CID970991,Prime Sedan,Vijayanagar,Sahakar Nagar,85.0,61.0,,,No,,476,Cash,42,4.9,3.8
2024-07-06 14:08:00,14:08:00,CNR3997836487,Canceled by Driver,CID335049,Bike,Whitefield,Electronic City,,,,The driver was not moving towards pickup,,,498,,41,,
2024-07-06 14:08:00,14:08:00,CNR5438095003,Success,CID410508,Prime SUV,Vijayanagar,Jayanagar,149.0,53.0,,,No,,1263,UPI,1,4.7,3.5
2024-07-06 14:08:00,14:08:00,CNR6852189802,Success,CID466208,Prime SUV,BTM Layout,JP Nagar,276.0,65.0,,,No,,912,UPI,49,3.8,3.7
2024-07-06 14:08:00,14:08:00,CNR1375416769,Canceled by Driver,CID992328,Prime SUV,Magadi Road,Marathahalli,,,,Driver asked to cancel,,,302,,3,,
2024-07-06 14:08:00,14:08:00,CNR7850334963,Success,CID713247,Sedan,Tumkur Road,Marathahalli,87.0,37.0,,,No,,1064,Wallet,33,3.9,3.8
2024-07-06 14:09:00,14:09:00,CNR3011837735,Canceled by Driver,CID580494,Uber Go,Bannerghatta Road,Tumkur Road,,,,Vehicle breakdown,,,907,,11,,
2024-07-06 14:11:00,14:11:00,CNR5675767734,Success,CID172159,Uber Go,Marathahalli,Electronic City,204.0,20.0,,,No,,588,Credit Card,39,3.8,3.3
2024-07-06 14:11:00,14:11:00,CNR9241823499,Success,CID935761,Prime SUV,Ulsoor,Whitefield,205.0,128.0,,,No,,353,UPI,7,4.5,5.0
2024-07-06 14:12:00,14:12:00,CNR5682906293,Driver Not Found,CID889984,Prime SUV,Rajajinagar,Ulsoor,,,,,,,1185,,6,,
2024-07-06 14:12:00,14:12:00,CNR9755000133,Driver Not Found,CID280690,Sedan,Electronic City,Richmond Town,,,,,,,518,,12,,
2024-07-06 14:12:00,14:12:00,CNR8691478057,Success,CID436778,Prime Plus,Ulsoor,Electronic City,84.0,114.0,,,No,,314,UPI,7,4.1,4.6
2024-07-06 14:12:00,14:12:00,CNR5950081502,Success,CID246588,Uber Premier,Marathahalli,Bannerghatta Road,47.0,68.0,,,No,,221,UPI,4,4.5,3.7
2024-07-06 14:12:00,14:12:00,CNR6438654012,Success,CID227668,Mini,MG Road,Tumkur Road,143.0,42.0,,,Yes,Route issue,182,Credit Card,14,4.1,4.1
2024-07-06 14:13:00,14:13:00,CNR9046089471,Canceled by Driver,CID721251,Prime SUV,Indiranagar,MG Road,,,,Wrong Address,,,437,,50,,
2024-07-06 14:13:00,14:13:00,CNR1371214976,Driver Not Found,CID371893,Prime SUV,MG Road,Hennur,,,,,,,1564,,44,,
2024-07-06 14:13:00,14:13:00,CNR4832975452,Canceled by Customer,CID889492,eBike,Yeshwanthpur,Jayanagar,,,AC not working,,,,534,,2,,
2024-07-06 14:13:00,14:13:00,CNR7211311661,Success,CID344057,Prime Sedan,JP Nagar,Tumkur Road,37.0,38.0,,,No,,900,Credit Card,13,4.6,3.9
2024-07-06 14:14:00,14:14:00,CNR2151607579,Success,CID519883,Mini,Indiranagar,Bannerghatta Road,200.0,78.0,,,No,,465,Wallet,29,4.6,3.9
2024-07-06 14:14:00,14:14:00,CNR9009587662,Success,CID658720,Mini,Koramangala,Varthur,222.0,150.0,,,No,,206,Credit Card,1,3.9,3.4
2024-07-06 14:15:00,14:15:00,CNR5864595262,Driver Not Found,CID132079,Sedan,Koramangala,Richmond Town,,,,,,,173,,27,,
